idplaces	name	country	country_code	longitude	latitude
000073352b5bd43a	Pico Truncado	Argentina	AR	-67.9561153	-46.7965242
0000ffd41ff0eaac	Pereira	Colombia	CO	-75.690601	4.8087174
0001eac9096ed83c	San Fernando del Valle de Catamarca	Argentina	AR	-65.7795441	-28.469581
00025abf09ee76e2	Caucasia	Colombia	CO	-75.1985629	7.979698
000292fc001f4dc4	Cosquín	Argentina	AR	-64.4703813	-31.2468127
0003325e5c63a062	Victor Larco Herrera	Peru	PE	-79.046992	-8.133917799999999
0003557c7b244fd3	San José	Costa Rica	CR	-84.0907246	9.9280694
0003b65730e429eb	Barrio Parque Almirante Irizar	Argentina	AR	-58.4002472	-34.5796724
000426466c9f6e32	La Romana	Dominican Republic	DO	-68.9658817	18.4338645
00049798250632c1	Girardot	Colombia	CO	-74.8031414	4.3045959
0004c3fb58780d2a	Callao	Peru	PE	-77.1259843	-12.0508491
00054d3a0a8df14e	Mendoza	Argentina	AR	-68.8458386	-32.8894587
00058899244b705d	San Bartolo	Peru	PE	-76.77046419999999	-12.3849381
0005a92a6b72edeb	Pilar	Argentina	AR	-58.9091671	-34.4778621
0005b7263270d37f	Buin	Chile	CL	-70.742431	-33.7313897
000740067e1156ab	Chía	Colombia	CO	-74.0325368	4.8615787
0008033749106b3d	Ventanas	Ecuador	EC	-79.4604818	-1.4441882
00082bc93ac0e177	Montalvo	Ecuador	EC	-79.2873953	-1.7879521
00082d21223f8397	Santa Marta	Colombia	CO	-74.2110227	11.2403547
00090761404cb268	Chimbas	Argentina	AR	-68.51279079999999	-31.4922964
000a15027a9003e0	Cañada de Gomez	Argentina	AR	-61.3953734	-32.8211646
000a610a5a637388	Valdivia	Colombia	CO	-75.39215	7.29117
000a85935b3608b2	Cañuelas	Argentina	AR	-58.75950530000001	-35.04914249999999
000ac536774ebaa6	Pedro Aguirre Cerda	Chile	CL	-70.67650259999999	-33.4940901
000af2920fcd0d30	Temuco	Chile	CL	-72.5903739	-38.7359018
000b2cae4cb227ee	Strobel	Argentina	AR	-71.1960709	-48.444126
000c53bd03a3e3ec	Tuluá	Colombia	CO	-76.1914991	4.089869
000c865e5c2c5ada	Barrancas	Venezuela	VE	-62.2010974	8.7009358
000cd22f253ee776	Yumbo	Colombia	CO	-76.495026	3.545337
000ce4b0629a5a40	Corozal	Colombia	CO	-75.294467	9.321697000000002
000ceddc32916a4c	Lomas de Zamora	Argentina	AR	-58.4302476	-34.76118230000001
000cf3e166414072	Chivacoa	Venezuela	VE	-68.89732680000002	10.1572383
000da1a228db0cf7	Duran	Ecuador	EC	-79.8397207	-2.168974
000da7fb7004f1bc	Mocoa	Colombia	CO	-76.651055	1.15234
000f0d3a479dc2ba	Lajas	United States	US	-67.05076600000001	18.038066
000f50400f2ec9b3	Uruguay	Argentina	AR	-58.2344527	-32.485827
000f71136a018c6b	Quillota	Chile	CL	-71.2497156	-32.8803027
001040bd29e08949	Ushuaia	Argentina	AR	-68.3029511	-54.8019121
0010b4cb51ca93d8	Santiago	Chile	CL	-70.6692655	-33.4488897
0010d1225473d783	Panguipulli	Chile	CL	-72.3370089	-39.6415998
001159047bb9935e	Villa Gobernador Gálvez	Argentina	AR	-60.6337608	-33.0255203
0014e5be2018f233	Esquel	Argentina	AR	-71.31431169999999	-42.9095281
0015065c5a4fa3c4	Itapua	Paraguay	PY	-55.6689636	-26.7923623
0015f9d50ae3c4d7	Yarumal	Colombia	CO	-75.4190689	6.961969
0016a28c5fdad928	General Roca	Argentina	AR	-67.5892227	-39.032803
0016b0ca4701a899	Buenaventura	Colombia	CO	-77.01972119999999	3.8830471
001751105a5e4c94	Maule	Chile	CL	-71.6884912	-35.5183364
001761ed5e7c7c15	Magdalena Vieja	Peru	PE	-77.0692591	-12.0752423
0017753e191a1a9e	Talca	Chile	CL	-71.6484804	-35.4232444
00184c97782f823e	Huaraz	Peru	PE	-77.5287792	-9.5261154
00189e3503ff4e54	Santo Domingo	Ecuador	EC	-79.1763307	-0.2538414
0018c59b516c5482	Guazapa	El Salvador	SV	-89.1610748	13.8781715
0018f7f03c776042	Casa de Campo	España	ES	-3.753666299999999	40.421432
0019706f5d1bc8ec	Manatí	United States	US	-66.4758583	18.433005
001a090f0374bd47	Salento	Colombia	CO	-75.570777	4.637376
001a4e435087b92e	Cordillera	Paraguay	PY	-57.0111681	-25.2289491
001a5dc56691b740	Malvinas Argentinas	Argentina	AR	-58.71017029999999	-34.4890265
001bbfee6edcdb06	El Quisco	Chile	CL	-71.6981538	-33.398596
001c55a93499d110	Cerrillos	Argentina	AR	-65.4871162	-24.8958166
001c7bc871d01ba9	Quibor	Venezuela	VE	-69.61549819999999	9.9312927
001cb64559a1b098	Recoletos	España	ES	-3.6921742	40.4223818
001d85c66570434e	Tunja	Colombia	CO	-73.3575572	5.5446422
001eb6f061336e9f	Plottier - Norte	Argentina	AR	-68.22885	-38.9475672
001ee1267f90fe69	Bisonó	Dominican Republic	DO	-70.8693486	19.5594332
001fcc4042abb958	Táriba	Venezuela	VE	-72.2159356	7.822511199999999
001fdbd7614a721b	Pencahue	Chile	CL	-71.7974563	-35.3960652
002058875a25a349	Toa Alta	United States	US	-66.2482237	18.3882823
0020c4a85f39f57a	Empalme	Ecuador	EC	-79.6080967	-1.0483186
002129bd2622e876	Neiva	Colombia	CO	-75.2809001	2.9344837
00216c6e4c38d331	El Carmen	Chile	CL	-72.0333	-36.9
0021712c0bd7eec1	San Miguel de Tucumán	Argentina	AR	-65.2175903	-26.8082848
0022780928134bfb	San Antonio	Chile	CL	-71.6055123	-33.5922807
0022e8c5225f8e22	Lo Espejo	Chile	CL	-70.690565	-33.5220498
0023c19311cdf0fc	Soledad	Colombia	CO	-74.79915059999999	10.9171191
002437a504b6f5dc	Godoy Cruz	Argentina	AR	-68.8583963	-32.9286268
002442586af0948e	Antofagasta	Chile	CL	-70.39750219999999	-23.6509279
00248a624c64e405	Panchimalco	El Salvador	SV	-89.17893230000001	13.6132213
0024a3db373c9593	Circasia	Colombia	CO	-75.635595	4.616093999999999
0024d9c06f06c361	Caazapa	Paraguay	PY	-56.3712327	-26.1827713
0024e35a2f27852c	Cerro Navia	Chile	CL	-70.73467509999999	-33.4216566
002590370f2937a6	San Clemente	Chile	CL	-71.48937049999999	-35.5364676
0025a0b7605b543d	Perene	Peru	PE	-75.06111469999999	-10.8812955
0026918e38560b68	Alto Selva Alegre	Peru	PE	-71.51898	-16.3631508
0027650b5dafc5d7	La Costa	Argentina	AR	-56.6850587	-36.7376124
0027719877a12049	Candelaria De La Frontera	El Salvador	SV	-89.6498742	14.1129483
00278c6a3a1196f8	Ginebra	Colombia	CO	-76.269279	3.725234
0028392b168a2dfe	Parc de Montjuic	España	ES	2.1573033	41.3635139
00283ddf267b8731	Quevedo	Ecuador	EC	-79.4604035	-1.0225124
002869d920551557	Ciénaga	Colombia	CO	-74.248926	11.007984
002880af1d28ba81	Carmen de Patagones	Argentina	AR	-62.9803611	-40.7986389
0028bc6e26ddf8ff	Puerto Varas	Chile	CL	-72.9833	-41.3167
002ad06c37597471	San Juan de la Maguana	Dominican Republic	DO	-71.2309935	18.8096268
002ccbb5032c77fc	Lurigancho	Peru	PE	-76.99398359999999	-11.9689301
002d474f2c3c1ab8	Vilcún	Chile	CL	-72.2244406	-38.6677187
002d598a64beb856	Palora	Ecuador	EC	-77.9681544	-1.7010952
002d95e36048f162	Salto	Uruguay	UY	-57.9612455	-31.388028
002d9a65239936cd	Montería	Colombia	CO	-75.8785348	8.750983
002da1fc489ba8c3	Sierra Gorda	Chile	CL	-69.3171995	-22.8860128
002e1b980d14b9b2	Monte Hermoso	Argentina	AR	-61.287567	-38.9878667
002e2add0d1ff144	Ciudad Ojeda	Venezuela	VE	-71.3111773	10.2214803
002e39797d889bc9	Puerto Nueva	Costa Rica	CR	-84.966026	10.46829
002eebb62e41cfc2	Coyhaique	Chile	CL	-72.068265	-45.5712254
002f7b5c42f0ad74	Fighiera	Argentina	AR	-60.47044029999999	-33.1923016
0030048e70174c6d	Guadalajara de Buga	Colombia	CO	-76.30218889999999	3.9005079
00305d19284e2d88	Santo Domingo	Chile	CL	-71.628056	-33.635833
003090295e0dcbe4	Mar de Ajó	Argentina	AR	-56.6750185	-36.7232497
003092a565bd20f0	Comerío	United States	US	-66.2256022	18.2192001
0030b82f35c6536d	Silvania	Colombia	CO	-74.396782	4.390779999999999
0030d5553dbb13c6	Roldan	Argentina	AR	-60.9102481	-32.90021180000001
00314ce21d9043ef	Magdalena	Argentina	AR	-57.5177615	-35.0806673
0032186343f6a57e	Peumo	Chile	CL	-71.1700793	-34.3963392
0032a06455f7e1ea	Guacara	Venezuela	VE	-67.8927472	10.2646995
0032baff35718ca4	Berazategui	Argentina	AR	-58.2112961	-34.762001
0032fe6c612e7934	Campana	Argentina	AR	-58.95926429999999	-34.1633346
003360dc7574e183	Belén de Escobar	Argentina	AR	-58.7849434	-34.3402525
0033dd9e171e1cef	Funza	Colombia	CO	-74.2118741	4.7176677
00345a791fbe0951	Sitionuevo	Colombia	CO	-74.71955	10.77525
00346b4744ffa593	Madre de Dios	Peru	PE	-70.81199529999999	-11.7668705
0034f8903f0001bc	Lautaro	Chile	CL	-72.45413429999999	-38.5084312
003513a4697c1c45	Artigas	Uruguay	UY	-56.4775937	-30.4068179
003536293853fb39	El Pato	Argentina	AR	-58.1784125	-34.8837665
0035684b0155f0d1	Ocaña	Colombia	CO	-73.3532199	8.252049999999999
003642767728b348	Mar Chiquita	Argentina	AR	-62.5551263	-30.706441
00369f433aca083b	Ibarra	Ecuador	EC	-78.13236479999999	0.3471469
003945e55882f3d4	Carlos Casares	Argentina	AR	-61.3653564	-35.6225839
0039585a1e00bcfa	Rengo	Chile	CL	-70.8608394	-34.4028433
00399e031d54d309	Tinaco	Venezuela	VE	-68.4352835	9.707622299999999
0039dafe6d412c07	Milagro	Ecuador	EC	-79.59405439999999	-2.1387682
003a1dc673345085	Santafé de Antioquia	Colombia	CO	-75.827129	6.557179
003a9440008ca503	Ancón	Peru	PE	-77.1468866	-11.7340437
003aa1d3152e364a	Magdalena del Mar	Peru	PE	-77.06586879999999	-12.0898387
003b2b92713f131a	San José del Guaviare	Colombia	CO	-72.64172649999999	2.568549
003b48082dfdd19b	Anaco	Venezuela	VE	-64.4674203	9.429229699999999
003b494a74d2d85f	Santa Rosa	Ecuador	EC	-79.9668308	-3.4593888
003bde9b193b3b17	La Plata	Colombia	CO	-75.8942469	2.389011
003c45cb29d77515	Boqueron	Paraguay	PY	-60.9540073	-21.7449254
003cdabe792cb10e	Calarca	Colombia	CO	-75.640402	4.530357
003e7fe742b6b27a	Pirque	Chile	CL	-70.5883812	-33.6874736
003f97dd7a518791	Candelaria	Colombia	CO	-74.0728759	4.597014
00408836495a566e	Casilda	Argentina	AR	-61.1650211	-33.044522
0040f7fb6057703a	Esparza	Costa Rica	CR	-84.667374	9.9906919
004104c122aeebbd	Moreno	Argentina	AR	-58.791382	-34.6340099
00412d3d6cde22cc	Catia la Mar	Venezuela	VE	-67.04943779999999	10.5894439
004195560bd9e5fd	Yaguate	Dominican Republic	DO	-70.1798134	18.3360102
0041f06268543774	Placilla	Chile	CL	-71.1108273	-34.6337953
004240f60df38767	Ocumare Del Tuy	Venezuela	VE	-66.77521709999999	10.1175463
0042d7b71223f0b8	Villa Altagracia	Dominican Republic	DO	-70.17237159999999	18.6740775
004371141685ab26	Islas del Ibicuy	Argentina	AR	-58.8289611	-33.6610262
0044180c6370cf09	San Diego	Venezuela	VE	-67.9629552	10.2590131
004454cd0785a90b	Tibú	Colombia	CO	-72.73773299999999	8.642356
0045ea916cada8bc	Villa Alemana	Chile	CL	-71.3734096	-33.0476377
0046a7590cd06d60	Arroyo	United States	US	-120.5907252	35.1185868
0046bf5f60971c34	Ejido	Venezuela	VE	-71.24287369999999	8.5493413
0046f00c28538803	Riobamba	Ecuador	EC	-78.657192	-1.6562599
0047c84e70b9501b	Maturín	Venezuela	VE	-63.1914317	9.7333906
0047e3673df9779d	Guasca	Colombia	CO	-73.877402	4.867236
0048c212594c80de	Mar Azul	Argentina	AR	-57.0356671	-37.3425462
00491bfe0834f91f	Unión	Argentina	AR	-58.50398509999999	-34.5344282
004940260158a964	Lima	Argentina	AR	-59.1961093	-34.0447565
0049e4004a1ea19f	Curanilahue	Chile	CL	-73.3421243	-37.4762431
004a0e09152e93bd	Espinal	Colombia	CO	-74.9059759	4.1693045
004a66983c1cb12a	Sants	España	ES	2.1353154	41.3754373
004ad1e2734fc1e3	Santo Domingo Este	Dominican Republic	DO	-69.8255369	18.4893469
004b0baa7979aa88	Santa María	Argentina	AR	-66.0459116	-26.7035442
004b853c78703c20	Ciudad del Libertador General San Martín	Argentina	AR	-58.53709649999999	-34.5757521
004c90ba3f751571	Rosario Bajo	United States	US	-67.07326789999999	18.158496
004ca7d95173bf0d	Maipú	Argentina	AR	-68.7895478	-32.9584934
004cb8134119be83	Teno	Chile	CL	-71.1664033	-34.8702993
004da7ab4e8c1ab5	Independencia	Chile	CL	-70.6662915	-33.4133469
004ea55b013fa89f	Guatire	Venezuela	VE	-66.5381024	10.4578313
004ed43112a4cf6a	Cabimas	Venezuela	VE	-71.4692843	10.3895862
004fcdb07e398928	San Antonio	United States	US	-98.49362819999999	29.4241219
004fe39f34e6452f	Quilmes	Argentina	AR	-58.25460510000001	-34.7206336
0050158729aa2535	Guanare	Venezuela	VE	-69.72869279999999	9.0371279
0050d8e10826a5b2	San Rafael del Yuma	Dominican Republic	DO	-68.67525499999999	18.4296612
0050da5c433f1e1d	Vinateros	España	ES	-3.6453603	40.4046011
005151f517b0d4f1	Lakeland Heights	United States	US	-96.9819507	32.7229096
00524e195b1f2b8c	Salsipuedes	Argentina	AR	-64.29643349999999	-31.1368964
005279311d99e93c	Lampa	Chile	CL	-70.879328	-33.2827093
00528b8f7322ff9d	Nazca	Peru	PE	-74.9327583	-14.8358687
0052c07a6ff05646	Piñas	Ecuador	EC	-79.6825275	-3.680412
005371513d9d46fb	Piedecuesta	Colombia	CO	-73.053997999999993	6.991539
00538817286e4df9	Triana	España	ES	-6.0093952	37.3810861
00553ac914c68cd1	Coyhaique	Chile	CL	-72.068265	-45.5712254
005594b458d3d648	Aguachica	Colombia	CO	-73.611665	8.305925
0056e407d2094beb	Las Pedroñeras	España	ES	-2.6760251	39.4480026
00576d9415c4634b	Flores	Uruguay	UY	-56.8984566	-33.5169429
00577114384dea2b	Vicente López	Argentina	AR	-58.473816	-34.5281205
0057cf92684f8d26	Rionegro	Colombia	CO	-75.375085	6.144837
0057d03c6c22064c	San Javier	Argentina	AR	-59.93030820000001	-30.5795582
005814023d6d62bd	San Martín	Argentina	AR	-58.53709649999999	-34.5757521
00585da77f488367	Rafaela	Argentina	AR	-61.49164219999999	-31.2525979
0058b0cb7e695890	Petare	Venezuela	VE	-66.8061398	10.4775751
00592e0c5b0f4a82	Constanza	Dominican Republic	DO	-70.7376623	18.9114821
0059cfb95141a763	Ortíz	Venezuela	VE	-67.2907465	9.6201124
0059e970385f2633	Garzón	Colombia	CO	-75.6274679	2.195403
005ab0a577226d0f	Palacio	España	ES	-3.7143181	40.4163387
005b43116fa7e0c9	Río Acarigua	Venezuela	VE	-69.27285359999999	9.5166401
005b9f350cad74f6	Popayán	Colombia	CO	-76.6147395	2.4448143
005bf2190435cf68	Santiago de Surco	Peru	PE	-76.9918155	-12.1416088
005ca01756b27db6	Villa Gesell	Argentina	AR	-56.97141939999999	-37.2598939
005cf73d337f8fce	Quesada	Costa Rica	CR	-84.4356706	10.3270781
005d5532117f26e8	Santo Domingo Norte	Dominican Republic	DO	-69.90738879999999	18.5967399
005d6419620c37a6	Tovar	Venezuela	VE	-67.30862359999999	10.3801459
005ebcae757ae11d	Miramar	Argentina	AR	-57.8394498	-38.2703168
005ef29d79d0b45a	Río Gallegos	Argentina	AR	-69.2168291	-51.6230485
005fd8d279073e1f	Hutto	United States	US	-97.5466702	30.54269949999999
00604def69ec46a8	Baruta	Venezuela	VE	-66.8677563	10.4205866
006099b7317c8404	Lima	Peru	PE	-77.042754	-12.0463731
0060ebce4be75d6a	Copiapó	Chile	CL	-70.3321587	-27.3665763
0063f3fa733bd78d	San Pelayo	Colombia	CO	-75.8369139	8.959441900000002
006446967d46b032	Bellavista	Peru	PE	-77.10740129999999	-12.0570992
00661a64175b4a29	El Vigía	Venezuela	VE	-71.6554692	8.6144269
0066bf570bdaad34	El Bosque	Chile	CL	-70.67875029999999	-33.5589761
0066e3b369d7d5fc	Barranco	Peru	PE	-77.0221186	-12.1411508
00677a6154ac3141	Juan Antonio Sotillo	Venezuela	VE	-64.5029534	10.1599878
0067ac795cb0bcc9	San Bernardo	Chile	CL	-70.69873609999999	-33.5854485
0067b0fe02ca4aa9	San Pedro	Argentina	AR	-59.66286640000001	-33.6757835
00684828684a7213	Santa Elena	Ecuador	EC	-80.85938449999999	-2.2268901
0068a5de4770b829	Villa La Angostura	Argentina	AR	-71.6417984	-40.7627426
0069179054db3f51	Villa Maria del Triunfo	Peru	PE	-76.9201161	-12.1675125
00693447310e1120	Tocopilla	Chile	CL	-70.1930064	-22.0857976
006987c21503e409	Olimpo	United States	US	-66.1082211	18.0019099
00698a5d6382c442	Sincelejo	Colombia	CO	-75.39055669999999	9.3045773
00698bbe577bad5b	Medellín	Colombia	CO	-75.596392	6.268678
006a092d6ff7ab0c	Las Grutas	Argentina	AR	-65.0943303	-40.8108283
006a651d2450213d	Chigorodó	Colombia	CO	-76.67748999999999	7.665099000000001
006a7eea485e40d9	Charallave	Venezuela	VE	-66.8677563	10.2110018
006a80833658c159	Quilicura	Chile	CL	-70.72927179999999	-33.3576747
006adbbd091ec2cb	Florencia	Colombia	CO	-75.60423639999999	1.6153858
006b2a835a30b702	Estación Central	Chile	CL	-70.6990045	-33.4590774
006bc8f56fa2657a	San Vicente de Chucurí	Colombia	CO	-73.54996899999999	6.9360504
006da5224d296337	Madrid	Colombia	CO	-74.2627569	4.733779
006e2a61349d636d	Paute	Ecuador	EC	-78.7674562	-2.7957205
006f7bbe4ebdc958	Valeria del Mar	Argentina	AR	-56.8804518	-37.1450559
006f93a34802ce8b	Judibana	Venezuela	VE	-70.19023170000001	11.763662
006f9cc0d800e844	Hopelchén	México	MX	-89.8424644	19.7472419
006f9d216125f0b2	San Andrés	Colombia	CO	-81.7075787	12.5450153
006fa5d223223cfc	Táchira	Venezuela	VE	-72.1416132	7.9137001
00702afd4c2b8ca6	Bugalagrande	Colombia	CO	-76.155749	4.210851000000001
0070636f09b7081f	Loíza	United States	US	-65.87745	18.4298388
00707f3e5066afb7	Chiclayo	Peru	PE	-79.8549907	-6.7700798
00718cc859dbd3ba	Magangué	Colombia	CO	-74.7527587	9.2414156
0071eafc31ed5910	Diamante	Argentina	AR	-60.63787079999999	-32.0697098
00725fa332076edd	Valle de San José	Colombia	CO	-73.14378599999999	6.448144
00726d59158ac654	Loncoche	Chile	CL	-72.6315127	-39.3681199
00729cc2112bdaf3	Concón	Chile	CL	-71.51860649999999	-32.9299468
0073ab713749d553	Amambay	Paraguay	PY	-56.0249982	-22.5590272
007424993ff72d95	Puerto Iguazú	Argentina	AR	-54.578599	-25.5971635
00748b7a76cdeba7	Cerro Largo	Uruguay	UY	-54.1654081	-32.3769151
0074a55e0c29b3fb	Cota	Colombia	CO	-74.10312100000002	4.809271
0074c4a72c3cd6b8	Sabandia	Peru	PE	-71.46555649999999	-16.4544375
0074eb6428a60e30	Aysen	Chile	CL	-72.3007623	-46.378345
00758a48394df3ce	Villa Soldati	Argentina	AR	-58.442814	-34.6595958
0076c60705aaf75b	Isla Verde	United States	US	-66.0202023	18.4399019
0076d1e461d1ee75	National District	Dominican Republic	DO	-69.93121169999999	18.4860575
007766f968052684	Caicedonia	Colombia	CO	-75.827107	4.3329129
0077bf836cf2a6e4	La Mesa	Colombia	CO	-74.46301400000002	4.632147
0077cc1035dbc780	Soriano	Uruguay	UY	-58.21695599999999	-33.529522299999996
0077d2b864743a86	Esmeraldas	Ecuador	EC	-79.6517202	0.9681789
0079147013a9cd4f	Osorno	Chile	CL	-73.11494689999999	-40.5761897
00799e1a1b59b618	el Gotic	España	ES	2.178185	41.3819055
0079b17c6b71e4a4	Cipolletti	Argentina	AR	-67.9954929	-38.938771
0079bbc151fa56d2	Rosario	Argentina	AR	-60.69304159999999	-32.9587022
007abfdf46fda806	Barranca	Peru	PE	-77.7599218	-10.7525374
007b08133230a44a	Dajabón	Dominican Republic	DO	-71.7086514	19.5499241
007c47f14d165967	Luperón	Dominican Republic	DO	-70.9613064	19.8935957
007d375579cdad52	Villa De Cura	Venezuela	VE	-67.4933707	10.0313499
007d411461121a98	Maiquetia	Venezuela	VE	-66.97821019999999	10.5971386
007e57702b77b3d6	Vinces	Ecuador	EC	-79.7624177	-1.553873
007e61de7742e73d	Las Heras	Argentina	AR	-68.8337505	-32.8420011
007f02f20b6500d1	Tacarigua	Venezuela	VE	-67.9157506	10.0854241
007f6a4e25f085c1	Huaral	Peru	PE	-77.21177329999999	-11.4965172
007fc5ae0f0698dc	Puchuncaví	Chile	CL	-71.4117004	-32.722005
0081a4b50a833f88	General Las Heras	Argentina	AR	-58.94670399999999	-34.9267359
0081d5d90d3a96ec	Rancho Arriba	Dominican Republic	DO	-70.4463724	18.6969767
00839675b5d53010	Pinseque	España	ES	-1.0999358	41.7373609
0083994c61335f54	El Calafate	Argentina	AR	-72.2647982	-50.337969
0083afe8571bb1e6	Santa Lucía	Argentina	AR	-59.1009032	-28.9820202
0083e91b64f919f4	Palmira	Colombia	CO	-76.2971657	3.5379718000000002
0085b01d4f65f576	Salta	Argentina	AR	-65.4231976	-24.7821269
0086126d0a893d08	Surquillo	Peru	PE	-77.012222	-12.1122464
008677a973531707	Sogamoso	Colombia	CO	-72.93112889999999	5.7160848
0086c37e4416111e	San Isidro	Argentina	AR	-58.5286102	-34.470829
0087071319ddb3fe	Sabaneta	Colombia	CO	-75.61681999999999	6.1505589999999994
008755162e96a0d1	El Guabo	Ecuador	EC	-79.8184684	-3.2368706
0087b63b6d0dfb88	Sandoná	Colombia	CO	-77.472045	1.28326
0087d92416ce3280	Alderetes	Argentina	AR	-65.1333313	-26.8166695
00882e30372d2e93	Puerto General San Martin	Argentina	AR	-60.73146129999999	-32.7161131
008a9ba63cfef4a4	Treinta y Tres	Uruguay	UY	-54.357647299999996	-33.229046
008aaaeb46e1c2f0	Cerrillos	Chile	CL	-70.7108995	-33.5041325
008af77d1b1cf7a3	Anzoátegui	Venezuela	VE	-63.95861110000001	8.5913073
008ba0466750b9fb	Carolina	United States	US	-65.9630925	18.3736316
008be613029d4ca5	Viña del Mar	Chile	CL	-71.55002759999999	-33.0153481
008c028a73321273	Pachacamac	Peru	PE	-76.8538748	-12.2095337
008c119c0dda62fe	Nilo	Colombia	CO	-74.619935	4.307339
008c97514d5ef4da	San isidro	Peru	PE	-77.0400804	-12.0952651
008ca16f4db16107	Curacaví	Chile	CL	-71.1267263	-33.4009037
008cea206884906b	Valera	Venezuela	VE	-70.60329949999999	9.3191109
008db04b585e0046	Cogua	Colombia	CO	-73.97640799999999	5.061241
008dbbd43cad1403	Cicuco	Colombia	CO	-74.64532	9.276819999999999
008e978e71000f72	Constitución	Chile	CL	-72.41669999999999	-35.33330000000001
008eb02a542ac3d4	Nuestra Señora del Rosario de Baruta	Venezuela	VE	-66.8677563	10.4205866
008ee35d0f80ef5d	Coronel	Chile	CL	-73.1404838	-37.0340769
008ef1de1380a810	Cartago	Colombia	CO	-75.91162890000001	4.747221199999999
008ff98253f97bad	Puerto Tejada	Colombia	CO	-76.415465	3.22059
009026cf352d7a64	El Agustino	Peru	PE	-76.99117199999999	-12.0325966
00914f80743a0863	Monagas	Venezuela	VE	-63.0147578	9.3241652
0091540a0e7926ce	Claromecó	Argentina	AR	-60.074066	-38.8553243
0091aa1528882ccc	Boconó	Venezuela	VE	-70.2497616	9.2534438
0091c1ce53e1555d	La Paz	Colombia	CO	-73.57585	6.189809899999999
0091fbb6411059dd	Amazonas	Venezuela	VE	-65.0957792	2.8101413
00921cea7485fb90	Penco	Chile	CL	-72.9833	-36.7333
0092e0b22d58b611	La Unión	Chile	CL	-73.07932799999999	-40.2952749
009360ab49286b4a	Cereté	Colombia	CO	-75.789633	8.888785
00938c431e3782f2	Coquimbo	Chile	CL	-71.3389183	-29.9590009
0093a5dd1242be45	Santiago	Dominican Republic	DO	-70.6930568	19.4791963
0094bb312695c18f	San Pedro	Costa Rica	CR	-84.0511025	9.9301517
0095324e41b821af	Toay	Argentina	AR	-64.3793694	-36.674059
00957bfd37f2ff45	el Parc i la Llacuna del Poblenou	España	ES	2.1904564	41.3990625
0096220c798886ce	Barinas	Venezuela	VE	-70.2371045	8.6231498
0096638f7b8140f6	San José de Ocoa	Dominican Republic	DO	-70.5041816	18.543858
0096993c660d6682	Granada	Colombia	CO	-73.705281	3.544831
00972cdc6afa8745	Atocha	España	ES	-3.6881569	40.4023449
00979eca2933805c	Laguna Salada	Dominican Republic	DO	-71.0943459	19.6457506
00980b8527832b2e	Goya	Argentina	AR	-59.2643242	-29.1442242
00982120172dd83a	Delta Amacuro	Venezuela	VE	-61.14031960000001	8.8499307
0098512649aba858	Puerto Octay	Chile	CL	-72.8819616	-40.9768373
009924a469d7ace1	Guayaquil	Ecuador	EC	-79.8890662	-2.1894128
0099e2f90138436f	Arauco	Chile	CL	-73.3166644	-37.2457765
009b71fa17159ccc	Canelones	Uruguay	UY	-56.2873482	-34.5291043
009bffed2486be17	Puente Alto	Chile	CL	-70.5906057	-33.6186082
009d488e7cc85c0e	Federación	Argentina	AR	-57.91984170000001	-30.9850361
009e5a7077e5bbe6	Rivadavia	Argentina	AR	-67.4822429	-45.8656149
009e6b0e445977d6	Barinas	Venezuela	VE	-70.2371045	8.6231498
00a0366f1f6cd7ff	Cúcuta	Colombia	CO	-72.4966896	7.8890971
00a0e7da00a9a84e	Canindeyu	Paraguay	PY	-55.6689636	-24.1378735
00a152641d029c15	El Tambo	Peru	PE	-77.02718639999999	-12.1251305
00a20d2d51b91b78	Colina	Chile	CL	-70.6759654	-33.2045451
00a2a42766e402f5	Carache	Venezuela	VE	-70.2318825	9.626362799999999
00a31b1d78184268	San Tome	Venezuela	VE	-64.13007910000002	8.9415295
00a365fe160b9178	Río Hondo	Argentina	AR	-64.8605362	-27.4985572
00a3d3b661417a32	Barrancabermeja	Colombia	CO	-73.8519319	7.0617085
00a458973956b810	Hatillo	United States	US	-66.76792619999999	18.482163
00a50aa95099b127	La Rioja	Argentina	AR	-66.8564579	-29.4134538
00a566b524a6764d	General Pico	Argentina	AR	-63.75778869999999	-35.6593239
00a6a5be37b7996b	Arroyo Seco	Argentina	AR	-60.51299059999999	-33.1564137
00a6d4e65406d532	Carabayllo	Peru	PE	-77.0233781	-11.8818631
00a709f02990ba6a	Hualhuas	Peru	PE	-75.2535674	-11.9720885
00a8405a50f2dd12	San Clemente del Tuyú	Argentina	AR	-56.7185135	-36.3688312
00a8d523465806f4	Colón	Argentina	AR	-58.1447142	-32.2249328
00a961d91f76dde8	Corrientes	Argentina	AR	-58.8306349	-27.4692131
00aadc5551cd4446	Caleta Olivia	Argentina	AR	-67.5171533	-46.4425647
00aae48175646039	Punta Arenas	Chile	CL	-70.9170683	-53.1638329
00ab08eef1b62e92	Las Palmas de Gran Canaria	España	ES	-15.4362574	28.1235459
00ab3d5d265cc6d9	La Granja	Chile	CL	-70.62067800000001	-33.53779310000001
00abdf661dde7469	Vaqueros	Argentina	AR	-65.40979	-24.69454
00abe4864618d178	El Playón	Colombia	CO	-73.203211	7.470498
00ad844636ad8bc0	Huanuco	Peru	PE	-76.24326529999999	-9.9298454
